Txhash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $2647.29543509952/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method
0x10738b5ca94a0c93a3eb7968f58725a5be6e2f819c61248f82b947938be70612,19172965,1707268247,2/7/24 1:10,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002698428,7.14353541,2424.33,,,Settle2Steps Batch
0x58baa4d3b65316da2ec9429479494d03e9cd2c366b3d365e31f282bd365720e9,19172974,1707268355,2/7/24 1:12,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002756183,7.296429439,2424.33,,,Settle2Steps Batch
0x5c74d789ec298f38ab77f7ded9b1b6cabc1fedff6571a733ddbf5ca0c994f492,19173032,1707269051,2/7/24 1:24,0x74c19d38a514d7de86f9244adc713bd43bc5f00a,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.422695,0,1118.998544,0.004535735,12.00743025,2424.33,,,Fill Offer ETH
0x11e362f2b954e382ae95f6b2fb03a82d9539082ddad5ef166bfa7b2d8c748e47,19173039,1707269135,2/7/24 1:25,0x2dcda1defdf3c64285a6b35dfe5cd4198fc6259e,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.126685,0,335.3726222,0.004839058,12.81041492,2424.33,,,Fill Offer ETH
0xdc6a7a7dff8f7bdc01c73620088bc4cb3a3573d3743137f193e89d716c5aa335,19173293,1707272219,2/7/24 2:16,0x832ac338d06f5a438f3340b724c08c44e744e9c2,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.0496,0,131.3058536,0.004280261,11.33111418,2424.33,,,Fill Offer ETH
0xfde7025601b9c116abe3339fd20a8d79ca666a4685eb9292e88d0941ea594930,19173321,1707272555,2/7/24 2:22,0x832ac338d06f5a438f3340b724c08c44e744e9c2,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.3348,0,886.3145117,0.004133965,10.94382723,2424.33,,,Fill Offer ETH
0x1395f7f3aec0b2885d69e898040e03ec788698ae807dbcb92d6676a7fb9d2f6c,19173325,1707272603,2/7/24 2:23,0xde8b4921a3374726fac8f3a0ab7cfac4e8fa6951,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.024,0,63.53509044,0.004378641,11.5915566,2424.33,,,Fill Offer ETH
0x1d61fdf8ad8711941f15b7ff52a23e083bfd3e720a982aca178d8d1413d6c628,19173418,1707273719,2/7/24 2:41,0x71cc25e270560ab31d5d2e15e5bf896ebfc4a640,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002199361,5.822358169,2424.33,,,Cancel Offer
0x350da97602a9866776cf8fd7e9ce8b6b5899794ceb78a42a5023c097e37ddc1b,19173605,1707276047,2/7/24 3:20,0x13fdfbe2f4eb8d02700d3293f7489f2259471a16,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.5,0,1323.647718,0.006522128,17.26600013,2424.33,,,New Offer ETH
0xef8904026de464bf30a3df2859924e1f4f306942cf22569d725f5a9f9cb10eec,19173608,1707276083,2/7/24 3:21,0x9bb9b1fc128ca59a722f8d4fdf8faca7d779adbe,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,1.1,0,2912.024979,0.00615476,16.29346716,2424.33,,,New Offer ETH
0x03a825b96354b29437adf11aa8dde3e6064f057cf4fbfacb06c884544974047e,19173755,1707277859,2/7/24 3:50,0x1001a2fed4bdac4dd037319af153093185b90350,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.5,0,1323.647718,0.004433653,11.73718934,2424.33,,,Fill Offer ETH
0x0ba5f64393ff90436ac478f5d06ace302c215b0f254312e03085c35c8bfc82da,19173879,1707279395,2/7/24 4:16,0x4dc2d35d5cf020c5d2756c93a712b29e058dd527,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002004044,5.3052956,2424.33,,,Cancel Offer
0xae17b172e6770a56ba86684d27ca198787defbbadc141e567d91c1b01603399c,19173913,1707279803,2/7/24 4:23,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.00357161,9.45510757,2424.33,,,Settle2Steps Batch
0xe317a6eab54d302a3f25b68033d0da5a66f05cc56f27abee4449574e7708e61a,19173929,1707280007,2/7/24 4:26,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002055162,5.440621291,2424.33,,,Settle2Steps Batch
0xfadadfc174d94b0bec803c10021a5873f563b41b0fa2d72c6fd04161431b7126,19173935,1707280079,2/7/24 4:27,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.004304806,11.39609455,2424.33,,,Settle2Steps Batch
0xaf9d4f031ede0beb405c44982ebbdb0139d5a1ee04807f468be3c55e31514528,19173953,1707280295,2/7/24 4:31,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002509553,6.643527554,2424.33,,,Settle2Steps Batch
0xad23e989e9be3cef260b4c4f9df55a18de2a174c2ffc82a4562d80afb596d2c0,19173961,1707280391,2/7/24 4:33,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002331215,6.171413723,2424.33,,,Settle2Steps Batch
0xf0e7577151d8ff630890be4319bad34db1645f26952b71214d2ed46e07938b2e,19173987,1707280703,2/7/24 4:38,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002494542,6.603790651,2424.33,,,Settle2Steps Batch
0x16c90fa6dc3b34c2945b7bd8ae9e01c23c9d608e51569b142ee6d7940610c623,19173996,1707280811,2/7/24 4:40,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002363233,6.256175294,2424.33,,,Settle2Steps Batch
0x1371e64c2ec86312dcb12b5b494a8864ecb0e3e0cc4deb9b9b285c58dddf949f,19174013,1707281015,2/7/24 4:43,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002277746,6.029867723,2424.33,,,Settle2Steps Batch
0xd590aaeab65c42fe335d2723599ea7980b14ec3726b49930cd6b2d3815b6d663,19174023,1707281135,2/7/24 4:45,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002257757,5.976949075,2424.33,,,Settle2Steps Batch
0xc21e835ca92beee545b13076237f3126c861ecdc9ab4f380ffe56ae80c3fb5d2,19174037,1707281303,2/7/24 4:48,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002867484,7.591076827,2424.33,,,Settle2Steps Batch
0xa43e8ab4baca4fa1125f05c722ebc3e240c53713e0244e8e156f9bfcfb39a502,19174049,1707281447,2/7/24 4:50,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.00218264,5.778093961,2424.33,,,Settle2Steps Batch
0xc86f2e22396a234e80d4537c68ba548edd229cef0c5d55f370b91470bad776e9,19174064,1707281627,2/7/24 4:53,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.004776903,12.64587461,2424.33,,,Settle2Steps Batch
0x48fd162a1023c2c394784659df1e28d9b8080c9c78ec2a3a32030e409687bab4,19174087,1707281915,2/7/24 4:58,0xadc68e8aeeb61c501ed0b5b67d0e3288c0a88ccd,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.7,0,1853.106805,0.004649859,12.30954982,2424.33,,,New Offer ETH
0x5e81004f00de65723ea1d2ff78170556596e38c03225393c6ac77729f9777900,19174094,1707281999,2/7/24 4:59,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002147686,5.685558448,2424.33,,,Settle2Steps Batch
0xc78ef8e91eaaa24744f377d9548aec08b8f619d1a0ea1e64ff3a6894e86450c2,19174167,1707282875,2/7/24 5:14,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002187963,5.792185062,2424.33,,,Settle2Steps Batch
0xea27419307cdd068f9bee15c5dc4a211f00107dc24ac9286c6bab364bf041c5c,19174170,1707282911,2/7/24 5:15,0xa01aafbec1d171a20d1d6903a6478d553df6fcf0,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.29,0,767.7156762,0.004379291,11.59327719,2424.33,,,New Offer ETH
0x27771b5db72dd93143d66f74b63b1b75e03503d0bf98ade8a3ad7537df72b8b5,19174176,1707282983,2/7/24 5:16,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002684309,7.106157738,2424.33,,,Settle2Steps Batch
0x648709d53472ca56dd8a0124e3fd2376be1c09a6ba0fa4eee1d96cac52a28d1c,19174201,1707283295,2/7/24 5:21,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002083308,5.515130897,2424.33,,,Settle2Steps Batch
0x4acc0bac2d9ca63242e8ec1bb2d9e58dc406b16364e81da69052f2f8bc3eb492,19174205,1707283343,2/7/24 5:22,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.004225732,11.18676051,2424.33,,,Settle2Steps Batch
0xc7fc994b0961f903a6e941052f604f710d6f406d6a563774dd2bd0fe30afcd93,19174242,1707283787,2/7/24 5:29,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002233127,5.91174737,2424.33,,,Settle2Steps Batch
0x85ffade50ff7c482d8ef74363af26382474ce3154807d05bf07379b440b34e05,19174265,1707284075,2/7/24 5:34,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.001992543,5.274850864,2424.33,,,Settle2Steps Batch
0x6f8090954fb9bb759e67f54bff40da8103a9a0bd99fa46a7780f454e69354f1f,19174275,1707284195,2/7/24 5:36,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.00304563,8.062682028,2424.33,,,Settle2Steps Batch
0x1dd9bc37ad20198f9d968828d23d47b9f8668d0d289c004e52feee85e06d7478,19174285,1707284315,2/7/24 5:38,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002265952,5.998643251,2424.33,,,Settle2Steps Batch
0x0cc2a0608b9c438d717bbe8e39ecdaa5c2b877f86c2f02f70dcb7efd9a08f6d4,19174288,1707284351,2/7/24 5:39,0x1b338b23ce23143ce6c962f3d4192267b30a4d7b,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.1,0,264.7295435,0.004575315,12.11220942,2424.33,,,New Offer ETH
0x3806deeec218250b359d2286e332bec1d8f96f89c2a38137c004738bad23a808,19174295,1707284435,2/7/24 5:40,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003633727,9.619549612,2424.33,,,Settle2Steps Batch
0xad81f13ea555ae1ff07d110f345be567e26d317c22c58fad295101d747333f2f,19174315,1707284687,2/7/24 5:44,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002271636,6.013691064,2424.33,,,Settle2Steps Batch
0x439345bb3cc247be4c0e939b11dee3e2c2293c0913dc271835b930982f6c7bde,19174319,1707284735,2/7/24 5:45,0xa01aafbec1d171a20d1d6903a6478d553df6fcf0,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.001882335,4.983097922,2424.33,,,Cancel Offer
0x94ac2faf9d5d2568fcc7bdec2d0856fd3b9ece2be73fc601c66bf93c1464f0be,19174323,1707284783,2/7/24 5:46,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002785118,7.373030505,2424.33,,,Settle2Steps Batch
0xc2d2bc505c1f90fc34a5f90f618f021c798623400704927cd2b7c30307d30b42,19174325,1707284807,2/7/24 5:46,0xa01aafbec1d171a20d1d6903a6478d553df6fcf0,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0.273333333,0,723.5940856,0.004183694,11.07547323,2424.33,,,Fill Offer ETH
0xf95b4090596989bc3b4bca9eceab410022dec66b9dea197bbf3b3fe90bc9571f,19174339,1707284975,2/7/24 5:49,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003343543,8.851346387,2424.33,,,Settle2Steps Batch
0x3e7becce8601b7499b75c31ca5d2c70539b775a920124bbf20a648b769d18e63,19174348,1707285095,2/7/24 5:51,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003120472,8.260811939,2424.33,,,Settle2Steps Batch
0x697179b8dd5f73b771f3abc906af7e97c635aba7de098550bbdc100158c29192,19174363,1707285275,2/7/24 5:54,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003169836,8.391492455,2424.33,,,Settle2Steps Batch
0x6e6bc2959f0d839ac900682c414aa85a5bfdbf54a1db7f5c7461250b608228a2,19174370,1707285359,2/7/24 5:55,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003074468,8.139024142,2424.33,,,Settle2Steps Batch
0xd4b474bfee2f8e367c0cea2ec3984c9de287e432e6c819d753615182f1ca4bc0,19174377,1707285455,2/7/24 5:57,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003279493,8.681785728,2424.33,,,Settle2Steps Batch
0x7aca10ce0b9028c43bbc6b5c3d8313460d3fe52964ca59ae34c0a17ede3ba567,19174391,1707285623,2/7/24 6:00,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003002925,7.949630686,2424.33,,,Settle2Steps Batch
0x3675d0262b562d863097f1d8c32dac927c589425403b2ba75f4d2c13f107db71,19174399,1707285719,2/7/24 6:01,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002809722,7.438164931,2424.33,,,Settle2Steps Batch
0x0d367923908d1ebdcaba1e3687558bb1aec90cc4c906cf51ea1348ba811d9a15,19174405,1707285791,2/7/24 6:03,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002622552,6.94267033,2424.33,,,Settle2Steps Batch
0xf4057e798b209a0e6b1481b305fe22cbc6d240879c4155f7341373b1754ae06f,19174409,1707285839,2/7/24 6:03,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002439176,6.457219252,2424.33,,,Settle2Steps Batch
0xd563891cc66400a80c7fea1c8739addf5a1a66860edcf85523504d4164bfa4d4,19174414,1707285899,2/7/24 6:04,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002385255,6.314475212,2424.33,,,Settle2Steps Batch
0x709c42fc1c71eb1d01d15479ef13859073f279a5583fef74cefc94c6eb512518,19174428,1707286067,2/7/24 6:07,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002283713,6.045661908,2424.33,,,Settle2Steps Batch
0xad482148f6bc737c8b99ddbe331b2ec0254a59d30563ed30e3f024f5816dfff0,19174464,1707286499,2/7/24 6:14,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002561618,6.781360103,2424.33,,,Settle2Steps Batch
0xb74f92d94578be672106bf8171c1933bfdb9158e1765fc83db12173ef20bd0f4,19174490,1707286811,2/7/24 6:20,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002374107,6.284963727,2424.33,,,Settle2Steps Batch
0xa3a305b69a90d77678e238c00547e352682dbaa5b6eab0643d7e030465a3cb54,19174514,1707287099,2/7/24 6:24,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002877811,7.618415436,2424.33,,,Settle2Steps Batch
0xbf0e764da262e20cb8c2932eb2b5f984bbed7ffcc2557784bdbe9e5495a8955b,19174523,1707287207,2/7/24 6:26,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002380657,6.30230194,2424.33,,,Settle2Steps Batch
0xb3f92c1fcbafacfb210c165f35acc86234ebab45bbcb3a2d3c2b6aa9893aa810,19174536,1707287363,2/7/24 6:29,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002415871,6.395524201,2424.33,,,Settle2Steps Batch
0x8d7aeffd96217523bbcd0ceceeb6681ce043e986b57ab8c6db729bfc175226c2,19174542,1707287435,2/7/24 6:30,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002560173,6.777533478,2424.33,,,Settle2Steps Batch
0x0874b08a37e23aca0a28c8bfc9fc1ba18d9ffe3e231c2da869c79e8e871dc0d5,19174548,1707287507,2/7/24 6:31,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002439297,6.457538666,2424.33,,,Settle2Steps Batch
0xc9c698e87495d3f869b5234c7ce9d6841f456a881ad1c37186282ebf8a10ed34,19174559,1707287639,2/7/24 6:33,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003116957,8.251506961,2424.33,,,Settle2Steps Batch
0x2adc958da1e5397a52b5271d26a3b3d22ac6a2b850602d94476168d6d9b72f15,19174567,1707287735,2/7/24 6:35,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002166632,5.735716183,2424.33,,,Settle2Steps Batch
0xd89d5e43cdf6fb2281e7591b258e8f7c54cb21fed6ea6a2cd00c145c1be0f4fa,19174573,1707287807,2/7/24 6:36,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002130818,5.640904357,2424.33,,,Settle2Steps Batch
0xf56d01fd87f1901135484a36e6b20080dcddcaad2b965363c762810aaf847088,19174574,1707287819,2/7/24 6:36,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002889924,7.650481576,2424.33,,,Settle2Steps Batch
0x3a00fae09746c50e3a14cb56e7257ce4398c877e1aafe8d454cee652bebf1b90,19174576,1707287843,2/7/24 6:37,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003482121,9.218202988,2424.33,,,Settle2Steps Batch
0x4af24f67ae1211dce8ce0d36c3193217dcf51d63e77e6463ba8f6ecf876497cd,19174581,1707287903,2/7/24 6:38,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003579008,9.474690232,2424.33,,,Settle2Steps Batch
0x6716cf9e03e90abb6e6b041db7ae5da371250f7b0a64f10df2007ee49f91e20b,19174587,1707287975,2/7/24 6:39,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002756009,7.295969087,2424.33,,,Settle2Steps Batch
0x1a769b3ffa57eedc56f2749b6f4b828896aa367953cb2986dd91fcb56c5f0755,19174592,1707288035,2/7/24 6:40,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002730726,7.229039718,2424.33,,,Settle2Steps Batch
0xcde91c3fa1575cc4479ebc6e5ec0a50126b681d65332335d079fc3058d55bc22,19174600,1707288131,2/7/24 6:42,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002577853,6.824338132,2424.33,,,Settle2Steps Batch
0x929a64f989c31a511d0da755434f8dc13f2a052e02de48e89e48c3cddc96181c,19174604,1707288191,2/7/24 6:43,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.00349856,9.261721942,2424.33,,,Settle2Steps Batch
0xd9cb73e9fcf26fb3198ac1c90a47b0ac111524d0918266159860a109ce0e0653,19174618,1707288359,2/7/24 6:45,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003311616,8.766827161,2424.33,,,Settle2Steps Batch
0xc35d0cf12d5097a1e8d842f7c66421c0c6977c52b0a9891ce80f56f6ab09039d,19174618,1707288359,2/7/24 6:45,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002755969,7.295863447,2424.33,,,Settle2Steps Batch
0xca53e107c97c3578917e6a90db995b9414f12e0297a9cc36f0b3cbdea1ad3045,19174627,1707288467,2/7/24 6:47,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002513526,6.654044942,2424.33,,,Settle2Steps Batch
0x30ac9e6d92b278c2a71f6baaa2056d3ef3858e5674b6f78d89358432cef4d5bf,19174630,1707288503,2/7/24 6:48,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002858,7.565970575,2424.33,,,Settle2Steps Batch
0x4a3a5293c599650b87bd9fb655ca5579810a39a0454da6011d362b34b252c542,19174634,1707288551,2/7/24 6:49,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.004013705,10.62546348,2424.33,,,Settle2Steps Batch
0x45c92e077da85c8e46f1d877729e41cb62c7f252a186bb6337c824d915840fef,19174640,1707288623,2/7/24 6:50,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002983085,7.897107284,2424.33,,,Settle2Steps Batch
0xa4e0c04eed0a8008ae9149b7bf6c444368bec2acb31ef2fb25ab18f04eeb24c3,19174648,1707288719,2/7/24 6:51,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003221835,8.529149011,2424.33,,,Settle2Steps Batch
0x33aa968916ed087065dbfafd4acb605f4303fb1136dc49a77fbefa18212f9002,19174657,1707288827,2/7/24 6:53,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003046847,8.065904143,2424.33,,,Settle2Steps Batch
0xf04e48bcacd08a33737b2b007882a7d81dda959c16a2b260a2829dba42082fd7,19174658,1707288839,2/7/24 6:53,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.003049933,8.074073418,2424.33,,,Settle2Steps Batch
0x2cd48c63bcb675177b34e1ce7d9a5e42e023dc197b73f0e0c79431526188389a,19174661,1707288875,2/7/24 6:54,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002748891,7.277126629,2424.33,,,Settle2Steps Batch
0x5c4fe394b15c2fd95d1b9cf430fdb2699a24548e1f13b9e397eb09f638ee1c77,19174664,1707288911,2/7/24 6:55,0x2c672c6e4035cb3164b717e08a00a0f6586e88a2,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.00211365,5.595455996,2424.33,,,Cancel Offer
0x613279eeebe17dbe6f8929b2aaba5715a0a8460c28d05b8a3649687e30533e8a,19174666,1707288935,2/7/24 6:55,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002761554,7.310648194,2424.33,,,Settle2Steps Batch
0x4e2b2bb7b9edb6b9dab616df1cd215a0a6c4f5fef5497e1f285ecfa5c4fbf6aa,19174670,1707288983,2/7/24 6:56,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002660248,7.04246273,2424.33,,,Settle2Steps Batch
0x03686670b0d5e5eb26b9c7215e152998efae7df3a5db31229cb48df414e29f30,19174673,1707289019,2/7/24 6:56,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002658502,7.037840832,2424.33,,,Settle2Steps Batch
0xaec0887d8c7c45afb6941532da4bf3e34c1b612e2d68e0ff1c2db16848a08ebb,19174676,1707289055,2/7/24 6:57,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002603351,6.891839402,2424.33,,,Settle2Steps Batch
0x85c5e462b3f14cfa340d753687728d49737f4137a7e51e020d28bf849b643d48,19174684,1707289151,2/7/24 6:59,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002652155,7.021037115,2424.33,,,Settle2Steps Batch
0x1596e167b08da52293292a2b13166506f4fa0e23fb9e2b794e29b50ecd48d3a0,19174688,1707289199,2/7/24 6:59,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002783724,7.369339567,2424.33,,,Settle2Steps Batch
0xb9edde7535439fd51006c30c1b793c60a31cccf62c6d495481dec5bd55fd3020,19174692,1707289247,2/7/24 7:00,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.005340295,14.13733817,2424.33,,,Settle2Steps Batch
0xca9e95dff5ad5b433228d1fe321d401e63262942b1ceeb38a460f2354fd6e402,19174700,1707289343,2/7/24 7:02,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002688013,7.115963319,2424.33,,,Settle2Steps Batch
0xd01f30f84a0b9f82fe32e376a5e017ee55be9a3947975d56d2c034d42bac2e47,19174705,1707289403,2/7/24 7:03,0xb34fa82fb3b77619a26538589e21656200610086,0x1ecdb32e59e948c010a189a0798c674a2d0c6603,,0,0,0,0.002704265,7.158988805,2424.33,,,Settle2Steps Batch
